mean_real,variance_real,skewness_real,kurtosis_real,mean_imag,variance_imag,skewness_imag,kurtosis_imag
0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.7881168674521856,17.337723543006195,5.314186135650224,30.2246761853761,0.0022681752932518506,0.20923450277013914,0.07548793648103329,1.247855148638272
0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.7749903731946131,16.521766638214487,5.19020676880793,28.46187967003075,-0.00016443500587826065,-0.021664248965855948,-0.011705148561214587,-0.2569903841813134
0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.7754025815905896,16.557592770173407,5.203785333230685,28.6898167322065,2.0041969150952355e-05,-0.0002123661140890934,0.0021916186010407595,0.030560772499244226
0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.7753872225666147,16.556036807657556,5.2030237914869355,28.677380675666353,7.364435106183009e-06,-0.0019048965493360347,0.000793979315066303,-0.002045883323112532
0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.7753877967825229,16.55609329948595,5.203008394070225,28.757089623256785,8.236730764110689e-06,-0.0017757625067893242,0.0010789820897853563,-0.01127403384840117
0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.7753877878149851,16.55592496137439,5.219060258212093,-242.43897342644058,8.149646646415931e-06,-0.0017506107411324834,-0.07232287652767491,-19.50641108409043
