tlist,tr,mag,coh,energy,overlap_target,overlap_instant
0.3,0.9999972561179371,0.000951521542417344,0.0025895148127486195,8.245761769882431,0.4995228672877599,0.501325753969254
0.31,0.9999971152407727,0.0011123499770910317,0.0029926572138552635,8.602982255610529,0.4994423826318409,0.501548758660146
0.32,0.9999969692036907,0.0012956665634606401,0.0034891208345306417,8.95017125471029,0.4993506513201151,0.5018185921108984
0.33,0.999996817414077,0.0015092054967985047,0.004073527677576643,9.28584865026385,0.4992438059586392,0.5021356609935398
0.34,0.999996657986564,0.0017616377778403858,0.004735838000965626,9.608634492102484,0.49911751010436184,0.5024976899671634
0.35000000000000003,0.999996488084427,0.0020609757229634873,0.005464005618058826,9.917252389113187,0.49896775618073175,0.5029003080683693
0.36,0.999996304420551,0.0024125153185990955,0.006247112532256283,10.210521260441261,0.49879189455097594,0.5033380299513894
0.37,0.9999961038227922,0.0028166171449428568,0.007078333257012041,10.487337918733584,0.4985897433389247,0.5038054452346941
0.38,0.9999958837505769,0.003266715169654988,0.00795706833591155,10.746655553136994,0.498364584290461,0.5042983684232455
0.39,0.9999956426563995,0.0037479542780746167,0.008889730550326441,10.987464647099493,0.49812384418916245,0.5048146967048579
0.4,0.9999953801186336,0.0042367818970222015,0.00988894295305058,11.20878261823816,0.4978792991108057,0.5053547806805216
0.41000000000000003,0.9999950967245914,0.004701669628595029,0.010971255498472238,11.409656383954633,0.4976467135479982,0.5059212240568179
0.42,0.9999947937427945,0.00510495096863528,0.01215382417515196,11.589178593964887,0.49744492138707963,0.5065181664312683
0.43,0.9999944726752489,0.0054055749920710605,0.013450739447399987,11.746514383474048,0.4972944488415889,0.5071502322064099
0.44,0.9999941348096058,0.005562434323347409,0.014869777532870707,11.880932368473607,0.49721585024312914,0.507821411978561
0.45,0.9999937808885582,0.005537854419543686,0.016410255942684727,11.99183224852715,0.49722796323450724,0.508534155321461
0.46,0.9999934109796215,0.005300834256640408,0.01806242692313697,12.078762297912776,0.49734628836149053,0.5092888904847287
0.47000000000000003,0.999993024571894,0.004829690488766192,0.01980850128927119,12.14142297754049,0.49758166704156387,0.5100840645285158
0.48,0.9999926208636125,0.0041138520968876935,0.021625044674280093,12.179656968421035,0.49793938438336244,0.5109166521812148
0.49,0.999992199153392,0.0031546556162936334,0.023486211335304038,12.193429808569075,0.49841877176854915,0.5117829557943512
0.5,0.9999917592233181,0.001965087393349496,0.02536713774022379,12.182807768538677,0.49901333591498426,0.5126794484817708
0.51,0.9999913016097837,0.0005685065183855809,0.027246833148000516,12.147939880894175,0.49971139754569904,0.5136034164345588
0.52,0.9999908276943514,-0.0010035345171057752,0.02911006154197516,12.089049146402173,0.5004971811057286,0.5145532298165646
0.53,0.999990339599889,-0.002714170058489618,0.030947960495661973,12.006434597605935,0.5013522548291893,0.5155281889588366
0.54,0.9999898399304363,-0.004524519186557108,0.03275742229166877,11.900482271392036,0.5022571795584967,0.5165280163915713
0.55,0.9999893314315735,-0.0063970525373203135,0.03453950556355416,11.771680402898138,0.5031931919844469,0.5175521589290634
0.56,0.9999888166620525,-0.008298650249023709,0.0362973025036126,11.620633092314982,0.5041437334555381,0.5185991030700714
0.5700000000000001,0.9999882977557514,-0.01020299818241377,0.038033733779647916,11.448067482589344,0.5050956479690826,0.5196658855829502
0.58,0.9999877763218736,-0.01209205444173378,0.03974968553973139,11.25483167650566,0.5060399153818037,0.5207479120252608
0.59,0.9999872534917307,-0.01395645247385141,0.041442768543263314,11.041883380137458,0.506971852982791,0.5218391042764307
0.6,0.9999867300842582,-0.01579486511151673,0.043106810303317214,10.810271683589315,0.5078907975978875,0.5229323123316227
0.61,0.9999862068386973,-0.017612502779371375,0.04473203037552494,10.561115812320931,0.5087993548090344,0.5240198682685518
0.62,0.9999856846556643,-0.019419028215482748,0.04630573053550609,10.295584847740379,0.5097023564355735,0.5250941425724256
0.63,0.9999851647960072,-0.021226220426898035,0.04781327344835561,10.01488148992356,0.5106056926114526,0.5261479831705101
0.64,0.9999846490052551,-0.023045709003992776,0.049239125780446036,9.720231375500783,0.511515179004624,0.5271749638522573
0.65,0.9999841395533559,-0.02488703799749914,0.050567790331774456,9.412877820945171,0.5124355887754275,0.528169424735139
0.66,0.9999836391985417,-0.026756227397591703,0.051784524470232476,9.09408059494555,0.5133699332980667,0.529126337384296
0.67,0.9999831510964765,-0.028654903168616908,0.052875816037215445,8.7651166856873,0.5143190271325467,0.5300410603244897
0.68,0.9999826786800001,-0.030579982954217877,0.053829645405849225,8.427281041217205,0.515281330817109,0.5309090628864506
0.6900000000000001,0.9999822255318815,-0.032523845230371606,0.05463559456729617,8.08188576589439,0.5162530353811265,0.53172568862513
0.7000000000000001,0.9999817952655958,-0.03447487757392925,0.0552848708943468,7.730257007398386,0.5172283364197625,0.5324860099817457
0.71,0.9999813914203168,-0.0364182909123969,0.05577030109216677,7.373729524473269,0.5181998411663569,0.5331848008760939
0.72,0.9999810173686485,-0.038337093679824574,0.05608632943418622,7.013639510406222,0.5191590555242366,0.5338166300725689
0.73,0.9999806762307311,-0.04021313481650557,0.05622903302364543,6.65131657868638,0.5200969055236183,0.5343760597661994
0.74,0.9999803707868287,-0.04202814130099736,0.056196152064656134,6.288075896968457,0.521004256043913,0.5348579225594629
0.75,0.9999801033819783,-0.043764690799803385,0.05598712766875247,5.92521134018323,0.5218723970908908,0.5352576453283918
0.76,0.9999798758198857,-0.04540707197468691,0.05560314265315991,5.563990301489253,0.5226934738972863,0.5355715885681296
0.77,0.9999796892478661,-0.04694199466031451,0.05504716870606452,5.205650522810174,0.5234608419540903,0.5357973724454477
0.78,0.9999795440392716,-0.04835912097673695,0.05432403177644453,4.851399035867111,0.5241693325080042,0.5359341641175098
0.79,0.9999794396836552,-0.049651397917225115,0.05344051248693081,4.502413066776168,0.5248154188004401,0.5359829038367403
0.8,0.9999793746974015,-0.05081518295053522,0.05240549694001602,4.159842560964216,0.5253972788239684,0.5359464497585282
0.81,0.9999793465684168,-0.05185016681832172,0.05123018442122429,3.824813829879287,0.5259147566933693,0.5358296237121078
0.8200000000000001,0.9999793517475895,-0.05275911134122846,0.04992834294897652,3.4984337058838126,0.526369231544409,0.5356391433793106
0.8300000000000001,0.9999793856972028,-0.05354743340642015,0.04851658371520937,3.181793520759152,0.5267634095518114,0.5353834312650325
0.84,0.99997944300247,-0.0542226777662666,0.04701460470173882,2.875972205881729,0.5271010603843683,0.5350722981452091
0.85,0.999979517547147,-0.054793929139378306,0.04544533627832024,2.5820378601889127,0.5273867233432626,0.5347165084120372
0.86,0.9999796027482322,-0.05527121693514353,0.04383491155965405,2.301047254289235,0.5276254098416878,0.5343272463217775
0.87,0.9999796918386028,-0.05566496285691103,0.042212385279371975,2.0340429353541394,0.5278223273477569,0.5339155143807127
0.88,0.9999797781807268,-0.05598551264279006,0.04060913921461507,1.782047854541199,0.5279826454117584,0.5334915062973412
0.89,0.999979855590035,-0.056242779215804506,0.039057940173462896,1.5460577291762152,0.5281113174029197,0.5330640051850739
0.9,0.9999799186438261,-0.056446007418262834,0.037591656343780186,1.3270316366559807,0.5282129630310445,0.5326398612373702
0.91,0.9999799629511454,-0.056603652882674826,0.03624168508545372,1.1258815714304493,0.5282918079169101,0.5322236006036717
0.92,0.9999799853612983,-0.05672335229689368,0.03503619362551696,0.9434618389936568,0.528351668829096,0.5318172081391261
0.93,0.9999799840933654,-0.056811951919313985,0.03399831589786345,0.7805591823214904,0.5283959680063397,0.5314201115409327
0.9400000000000001,0.9999799587759026,-0.05687555740557143,0.03314447620762301,0.6378844271551819,0.528427758090737,0.5310293746082614
0.9500000000000001,0.9999799103941736,-0.0569195712611692,0.03248301714847838,0.5160662069958157,0.5284497408276714,0.5306400853455095
0.96,0.9999798411507526,-0.0569486935377474,0.03201329171986732,0.41564702303995993,0.52846426734425,0.5302459032992466
0.97,0.9999797542531501,-0.056966874478305174,0.0317253381640553,0.33708156094753766,0.5284733143657276,0.5298397128950737
0.98,0.9999796536482093,-0.05697722163291091,0.031600195117665625,0.28073688342671554,0.5284784376405601,0.5294143182090508
0.99,0.9999795437267337,-0.05698187535283894,0.03161084236604479,0.24689389710002488,0.5284807095397863,0.5289631112588277
1.0,0.9999794290227517,-0.05698187299115459,0.03172367929888811,0.2357493890078993,0.5284806510069532,0.5284806510069532
