tlist,tr,mag,coh,energy,overlap_target,overlap_instant
0.63,0.9999945725153568,0.003991524541157365,0.00748742427157798,8.731437913698658,0.49800152398709974,0.49795433120409177
0.64,0.9999944103484666,0.004193791117478585,0.008118607635328796,8.899339668718307,0.497900309615494,0.4976838923462023
0.65,0.9999942409701466,0.0044197785192091055,0.008778309974277502,9.064096672275344,0.4977872312254687,0.4974000600947938
0.66,0.9999940637088296,0.0046705096587657535,0.009468760402944757,9.225514526889715,0.49766177702503195,0.49710148402504084
0.67,0.9999938778812045,0.004945812095180024,0.010192993511711435,9.383400872822092,0.4975240328930122,0.4967861186583469
0.68,0.9999936828120334,0.005244214506763378,0.010954739389066284,9.537565716241874,0.497374734152635,0.4964512745317936
0.6900000000000001,0.9999934778492277,0.005562909658857418,0.011758262096247881,9.68782193010532,0.4972152840951851,0.4960937167326889
0.7000000000000001,0.9999932623748545,0.005897787486843442,0.012608162885053936,9.833985873028007,0.49704773744400554,0.4957098023622556
0.71,0.9999930358132485,0.006243537763605034,0.013509166533595567,9.97587805074513,0.4968747490248217,0.495295645605882
0.72,0.9999927976374718,0.00659381792644137,0.014465908754847061,10.11332374075797,0.4966994898555152,0.49484729775112424
0.73,0.9999925473751335,0.006941478174888993,0.015482740029656158,10.246153514871395,0.4965255346001223,0.4943609295855692
0.74,0.9999922846140625,0.007278832979864536,0.016563557115071292,10.374203623847219,0.496356725817099,0.4938330048698425
0.75,0.999992009007724,0.007597965646230498,0.017711668778590508,10.49731624690886,0.49619702168074675,0.49326043560377497
0.76,0.9999917202797395,0.007891050498497865,0.0189296979234769,10.615339647473041,0.49605033489062084,0.4926407121213865
0.77,0.9999914182265424,0.008150675601256208,0.020219518933095246,10.728128305927394,0.49592037131264305,0.49197200325764123
0.78,0.9999911027172097,0.008370147756385393,0.02158222717418611,10.83554311295245,0.4958104774804121,0.4912532236712006
0.79,0.999990773689823,0.00854376101961657,0.023018137157444107,10.937451698918277,0.49572350633510326,0.4904840668220304
0.8,0.9999904311443013,0.008667010419553367,0.024526806479758884,11.033728947193124,0.495661710362374,0.4896650032150246
0.81,0.9999900751323402,0.008736734243132704,0.02610708373001832,11.124257697493652,0.49562667044460373,0.4887972445772799
0.8200000000000001,0.9999897057457456,0.008751171417128834,0.027757179318614635,11.208929598968897,0.49561926716430843,0.48788267590752016
0.8300000000000001,0.9999893231048747,0.00870992526146025,0.029474758103956993,11.287646032239351,0.4956396989217072,0.4869237590087206
0.84,0.9999889273489794,0.008613831088944202,0.03125705144393986,11.360318994629953,0.4956875481300176,0.485923413208247
0.85,0.9999885186299702,0.008464732391841812,0.03310098398705025,11.426871839321267,0.4957618931190642,0.48488488129551355
0.86,0.9999880971104793,0.008265178062345502,0.03500330760303409,11.487239778022404,0.4958614595240669,0.483811590889817
0.87,0.9999876629663051,0.008018060448930608,0.03696073207150368,11.541370093660177,0.49598480125868727,0.4827070230043331
