tlist,tr,mag,coh,energy,overlap_target,overlap_instant
0.23,0.9999979972434195,2.415137618783092e-07,0.00013010133093764204,0.9469715696406674,0.49999887786482883,0.5000146326530085
0.24,0.9999979836336705,3.1870568073522065e-07,0.0001334953722600027,1.0075857899737461,0.4999988324639949,0.5000157456378452
0.25,0.9999979491075061,4.119137159142028e-07,0.00013613445492508897,1.0705540586540576,0.49999876859689507,0.500016790587616
0.26,0.99999789486197,5.224994176211695e-07,0.00013884481579047337,1.135848531516346,0.4999986861812762,0.5000178681184029
0.27,0.99999782314729,6.521186013408453e-07,0.00014268981444276718,1.2034401728006041,0.49999858551434434,0.5000191292809084
0.28,0.9999977370329112,8.033360974213366e-07,0.00014891819804700992,1.273298731840704,0.4999984668484069,0.5000207740882998
0.29,0.999997640146933,9.805968665399512e-07,0.00015888934243395953,1.3453927312142206,0.4999983297750333,0.5000230451334259
0.3,0.9999975364068443,1.1916077939377878e-06,0.0001739796933675864,1.4196894720167361,0.49999817239952515,0.5000262161875642
0.31,0.9999974297583059,1.449150909937913e-06,0.00019547682855765753,1.496155061135069,0.49999799030369796,0.50003057618599
0.32,0.9999973239367019,1.7733001891340194e-06,0.0002244693464010001,1.5747544637978677,0.4999977753182564,0.5000364095403722
0.33,0.9999972222634939,2.1939528531134123e-06,0.00026174195531940996,1.6554515823273614,0.4999975141553204,0.5000439742185637
0.34,0.9999971274862554,2.7535174562109965e-06,0.000307685525699138,1.7382093590608474,0.49999718698439954,0.5000534794410996
0.35000000000000003,0.9999970416678989,3.5095329598000546e-06,0.00036223137513536697,1.822989898119838,0.49999676606746957,0.5000650651071722
0.36,0.9999969661272025,4.5369357576374725e-06,0.000424817663459458,1.909754597433694,0.4999962145957224,0.5000787851378609
0.37,0.9999969014295323,5.929656849645859e-06,0.0004943935370772335,1.9984642795865006,0.49999548588634135,0.5000945967837171
0.38,0.9999968474237816,7.8012306491404e-06,0.0005694637266050091,2.0890793080787087,0.4999945230965662,0.5001123575804164
0.39,0.9999968033191655,1.0284139995875297e-05,0.0006481728882509565,2.181559674868733,0.4999932595895848,0.5001318310657767
0.4,0.9999967677936719,1.3527714830596782e-05,0.0007284253698695725,2.275865045880714,0.4999916200394206,0.5001527016328899
0.41000000000000003,0.9999967391247966,1.769454504402246e-05,0.0008080325987444366,2.3719547536849626,0.4999895222898763,0.5001745980472307
0.42,0.9999967153326301,2.2955554567494207e-05,0.0008848772640316521,2.4697877307425817,0.4999868798890313,0.5001971242770042
0.43,0.9999966943254486,2.9484099346888115e-05,0.0009570812185713097,2.569322382211969,0.49998360511305084,0.5002198954622481
0.44,0.9999966740386146,3.7449674306300196e-05,0.0010231628194240666,2.6705164038883424,0.49997961218215414,0.5002425761679289
0.45,0.99999665255874,4.701201545698197e-05,0.001082169452634465,2.773326557750197,0.49997482027164153,0.500264917610916
0.46,0.999996628226616,5.83165308395972e-05,0.0011337723313792672,2.877708424048642,0.4999691558478882,0.5002867903854157
0.47000000000000003,0.9999965997142384,7.149205590545327e-05,0.0011783132846988663,2.9836161540717034,0.4999625538291665,0.5003082093769216
0.48,0.9999965660732556,8.665187740952707e-05,0.001216797007642188,3.0910022508594768,0.49995495709792304,0.5003293480606679
0.49,0.9999965267541702,0.00010389878614730508,0.0012508268435689426,3.199817405592743,0.4999463139840114,0.5003505402021253
0.5,0.9999964815975764,0.00012333459762431387,0.0012824872331804553,3.3100104147232954,0.49993657349997606,0.5003722680544376
0.51,0.9999964308004252,0.00014507413252734525,0.0013141810364809253,3.421528197078516,0.4999256783339489,0.5003951373893426
0.52,0.9999963748617533,0.00016926310594483907,0.0013484345228763368,3.534315921451812,0.49991355587790426,0.5004198409881817
0.53,0.9999963145133492,0.0001960987840465278,0.0013876864528090688,3.6483172442701393,0.4999001078646514,0.500447113427827
0.54,0.9999962506414557,0.0002258516930349619,0.001434079925356739,3.7634746448495617,0.49988519947421034,0.5004776809915272
0.55,0.9999961842057721,0.00025888618069425107,0.0014892762333423174,3.8797298338179202,0.4998686490125389,0.5005122111982832
0.56,0.9999961161617392,0.00029567731058849356,0.0015543086941571028,3.997024199944983,0.49985021942557534,0.5005512666851932
0.5700000000000001,0.999996047391388,0.00033682147965929943,0.001629491332652389,4.115299253290253,0.49982961295586437,0.5005952679433254
0.58,0.9999959786469894,0.0003830383403880533,0.0017143925942222893,4.234497019457325,0.49980647015330065,0.5006444686955636
0.59,0.9999959105104415,0.00043516210038402336,0.0018078783557604929,4.354560341636539,0.4997803742050287,0.500698946563745
0.6,0.9999958433698728,0.0004941210523155548,0.0019082219268547528,4.475433054283474,0.4997508611587786,0.5007586102025905
0.61,0.9999957774134527,0.0005609052049002639,0.002013272145260504,4.597060004334281,0.4997174361042762,0.5008232224234761
0.62,0.9999957126390109,0.000636523053849869,0.002120664761149469,4.719386911747382,0.4996795947925805,0.5008924371662128
0.63,0.9999956488768775,0.0007219497325252622,0.0022280577308279722,4.842360079230155,0.49963684957217613,0.5009658466879432
0.64,0.9999955858224696,0.0008180698790092311,0.002333368347806229,4.965925979156302,0.4995887579717302,0.501043034202048
0.65,0.9999955230746337,0.0009256194092880365,0.0024349896907306847,5.090030761590896,0.4995349518326728,0.5011236265623904
0.66,0.9999954601756387,0.001045130870070743,0.00253196579141767,5.214619738783214,0.49947516465278397,0.5012073415440673
0.67,0.999995396649002,0.0011768870673916076,0.0026241090840943204,5.339636906626349,0.4994092547908052,0.5012940248494911
0.68,0.9999953320319632,0.0013208871858488291,0.0027120496857799244,5.465024561275851,0.49933722242305717,0.501383673122229
0.6900000000000001,0.9999952659003271,0.001476828645813999,0.0027972132423349093,5.5907230591466455,0.49925921862725653,0.5014764408612481
0.7000000000000001,0.9999951978844761,0.001644106574265114,0.0028817316525514758,5.716670751693802,0.4991755456551055,0.501572631012855
0.71,0.9999951276764472,0.0018218311303939694,0.0029682980743737856,5.842804104578683,0.49908664827302657,0.5016726709510766
0.72,0.9999950550289978,0.0020088612168372433,0.0030599833731144443,5.969057986733166,0.49899309690608024,0.5017770772975854
0.73,0.9999949797483897,0.002203851531538681,0.003160034880721088,6.0953660917016235,0.4988955641084255,0.5018864143521857
0.74,0.9999949016831455,0.0024053086801551493,0.0032716795243373075,6.2216614348097,0.4987947965014952,0.5020012516231436
0.75,0.9999948207112057,0.0026116513467749347,0.003397951887772202,6.3478768581378295,0.49869158468221536,0.5021221259552973
0.76,0.9999947367277475,0.002821269422536521,0.0035415637713971547,6.473945473056386,0.4985867336526055,0.502249513037124
0.77,0.9999946496354519,0.0030325775463964644,0.003704825828217383,6.59980097803661,0.4984810360445277,0.5023838117091308
0.78,0.999994559338308,0.0032440596567034907,0.003889624665913847,6.725377806924138,0.4983752498408023,0.50252534267083
0.79,0.9999944657392343,0.003454302734493042,0.004097451382117274,6.850611087679311,0.4982700815023707,0.5026743611396065
0.8,0.9999943687410207,0.003662019716023479,0.004329470855089838,6.975436420300145,0.4981661745124986,0.5028310810385584
0.81,0.9999942682494392,0.003866063297636224,0.004586616160325964,7.099789510973414,0.49806410247590144,0.5029957066671322
0.8200000000000001,0.9999941641769765,0.004065433781532846,0.00486968991049665,7.223605722976679,0.49796436519772186,0.5031684667793953
0.8300000000000001,0.9999940564455554,0.004259284985476175,0.005179454469816287,7.346819619532471,0.4978673857300396,0.503349645719089
0.84,0.9999939449868116,0.004446932407600135,0.005516695825771889,7.4693645769600305,0.49777350628960576,0.5035396067871651
0.85,0.9999938297390252,0.004627867248427842,0.005882250964485783,7.591172537098034,0.4976829812452987,0.5037388042734294
0.86,0.9999937106404702,0.004801778611466023,0.006276995105754892,7.712173947133005,0.49759596601450207,0.5039477823812082
0.87,0.9999935876197248,0.004968584407926302,0.006701792101445085,7.832297905698116,0.49751250160589927,0.5041671613354348
0.88,0.9999934605841718,0.005128469443388184,0.007157417607926112,7.951472501021302,0.4974324955703918,0.5043976129653748
0.89,0.9999933294084173,0.005281927174480783,0.007644469330384544,8.06962529549096,0.4973557011169683,0.5046398296722975
0.9,0.9999931939245704,0.00542979999983928,0.008163280981664318,8.186683886715038,0.49728169696236557,0.504894491665699
0.91,0.999993053916183,0.005573311947631054,0.008713856254081475,8.302576462403536,0.497209870984276,0.5051622375178617
0.92,0.9999929091171922,0.005714087403708656,0.009295836157788407,8.417232267763167,0.4971394108567418,0.505443642417314
0.93,0.999992759216469,0.005854150131623326,0.009908508044361261,8.530581919683275,0.4970693045424229,0.5057392071102199
0.9400000000000001,0.999992603867722,0.005995898184045723,0.01055085835763062,8.64255752936375,0.4969983528418382,0.5060493586433453
0.9500000000000001,0.9999924427036223,0.006142052201840831,0.011221664677502016,8.753092629489306,0.49692519525089074,0.5063744619881093
0.96,0.9999922753523234,0.006295576776904344,0.011919617003602594,8.862121937419396,0.49684834928770955,0.5067148397883333
0.97,0.9999921014541198,0.00645957673008396,0.01264345435287756,8.969581015594372,0.4967662623620179,0.5070707961585583
0.98,0.9999919206759473,0.006637172067651187,0.013392101185454156,9.075405908773066,0.4966773743041481,0.5074426398976691
0.99,0.9999917327217532,0.006831356845409364,0.014164789074548212,9.179532841121235,0.49658018793817194,0.5078307027709732
1.0,0.9999915373374442,0.00704484810825301,0.01496115210916595,9.281898043657588,0.4964733446145956,0.5082353495939957
1.01,0.9999913343099969,0.007279931513334115,0.015781289096490625,9.38243775629785,0.49635570139833135,0.5086569785170483
1.02,0.9999911234612836,0.007538310305697737,0.016625790803164717,9.481088413634009,0.49622640657779293,0.5090960118446988
1.03,0.9999909046379896,0.007820964166305677,0.017495735263472235,9.577786986431033,0.4960849702358419,0.509552879560452
1.04,0.999990677699613,0.008128024264261402,0.01839265773284416,9.672471418972195,0.4959313267176758,0.5100279991145122
1.05,0.999990442506749,0.008458670737424956,0.019318503609317732,9.76508108229084,0.495765885884662,0.5105217557077117
1.06,0.9999901989116968,0.008811058827673524,0.020275572408677216,9.85555715920979,0.49558957004201165,0.511034487142193
1.07,0.9999899467528999,0.009182279929579817,0.02126645890515085,9.943842890026549,0.49540383341166,0.5115664763474779
1.08,0.9999896858539531,0.009568363695535154,0.02229399444258065,10.029883635236757,0.49521066107920897,0.5121179531244245
1.09,0.9999894160270213,0.00996432683396592,0.023361188011370108,10.113626748449947,0.4950125445965277,0.5126891047929907
1.1,0.9999891370797183,0.010364273090089526,0.024471163851670346,10.195021291227896,0.49481243199481434,0.5132800936521116
1.11,0.9999888488239038,0.010761546917577358,0.025627090818581742,10.274017654125439,0.49461365095316323,0.513891077811882
1.12,0.9999885510846138,0.01114894045818754,0.02683209896514082,10.350567168088938,0.4944198053132131,0.5145222313001637
1.1300000000000001,0.9999882437074414,0.011518949726644856,0.028089180801995822,10.424621793528681,0.49423464699039826,0.5151737594957285
1.1400000000000001,0.9999879265631506,0.011864071602268156,0.029401078110154945,10.496133960272878,0.49406192748044125,0.5158459068506701
1.1500000000000001,0.9999875995489567,0.01217712876041488,0.030770159314281394,10.565056603288758,0.4939052353942709,0.5165389553350948
1.16,0.9999872625866588,0.0124516055397772,0.032198296381990885,10.631343402531611,0.4937678285234408,0.5172532137566324
1.17,0.9999869156184749,0.01268197446945335,0.03368675311237502,10.694949198208867,0.4936524705745107,0.517988999723402
1.18,0.9999865586018655,0.012863991255984752,0.03523609781282139,10.755830522745203,0.49356128367294033,0.5187466172118504
1.19,0.9999861915047816,0.012994935815934305,0.036846152367450064,10.813946173726707,0.49349562784442363,0.5195263332506369
1.2,0.9999858143025729,0.013073778618881371,0.038515986612351616,10.869257751030004,0.4934560178418458,0.5203283570628585
1.21,0.9999854269773629,0.013101255162438485,0.04024396219222945,10.921730095574361,0.49344208590746225,0.5211528242018988
1.22,0.9999850295200748,0.01307983662260781,0.04202782443071064,10.97133159268569,0.4934525964487335,0.5219997869846105
1.23,0.9999846219346782,0.013013591232787114,0.04386483511303001,11.018034333582538,0.49348551535094554,0.5228692111642794
1.24,0.9999842042437266,0.01290793825179054,0.04575193434694343,11.061814156790255,0.493538132995968,0.5237609776022353
1.25,0.9999837764939778,0.012769303936514709,0.047685916541338885,11.102650611007622,0.49360723627873154,0.5246748869414972
1.26,0.9999833387609058,0.012604696184989772,0.049663604419581606,11.140526888040934,0.493689321287958,0.5256106650973291
1.27,0.9999828911511823,0.01242122094490189,0.05168200590213945,11.175429768019507,0.49378083510314025,0.5265679677582883
1.28,0.9999824338026737,0.012225568640882811,0.05373844134768728,11.207349601648307,0.4938784325808954,0.527546382904406
1.29,0.9999819668820407,0.012023502391154073,0.05583063248090271,11.236280330784819,0.4939792322454433,0.5285454313671707
1.3,0.9999814905805349,0.011819381377759175,0.05795674868665321,11.26221952551662,0.49408105460138785,0.5295645664106933
1.31,0.999981005108908,0.011615752214598485,0.060115410564436186,11.285168399269953,0.49418262644715477,0.5306031739625078
1.32,0.999980510692483,0.011413038434983647,0.062305654205643934,11.305131757662739,0.49428373612874965,0.5316605753061809
1.33,0.9999800075672887,0.011209353322471749,0.06452686228648302,11.322117843431341,0.49438532712240846,0.5327360337239708
1.34,0.9999794959778558,0.011000454396687731,0.0667786696987814,11.336138057326295,0.49448952079058406,0.5338287658273688
1.35,0.9999789761768261,0.010779849252400442,0.069060852197943,11.34720655925367,0.49459956346221284,0.5349379573176561
1.36,0.9999784484260861,0.010539052607476451,0.07137320667230862,11.355339779408586,0.4947196979093048,0.5360627819124645
1.37,0.9999779129988047,0.010267983966418426,0.07371543138922271,11.360555889801475,0.4948549645161931,0.5372024213894233
1.3800000000000001,0.9999773701815713,0.009955484994155883,0.07608701414268845,11.362874297734605,0.4950109425937077,0.5383560843088367
1.3900000000000001,0.9999768202758539,0.009589926329728826,0.07848713569129052,11.362315222049851,0.4951934469730625,0.5395230210636701
1.4000000000000001,0.9999762635982093,0.00915986595633711,0.08091459518406403,11.358899400689811,0.4954081988209361,0.5407025334378874
1.41,0.9999757004789871,0.008654716100284177,0.08336776328721981,11.352647957182036,0.49566049218935143,0.5418939777081122
1.42,0.9999751312596412,0.008065373505454831,0.08584456728244597,11.343582428697374,0.49595487887709316,0.543096761311284
1.43,0.9999745562890567,0.0073847691346320965,0.08834251039562178,11.33172493454352,0.4962948935772123,0.5443103340192932
1.44,0.9999739759194997,0.006608297916737671,0.09085872503733175,11.317098445877896,0.496682839001381,0.5455341752385339
1.45,0.9999733905028376,0.005734096828465762,0.09339005664954395,11.299727107965515,0.49711964683718596,0.5467677793830912
1.46,0.9999728003875583,0.004763149832854641,0.09593317175962152,11.279636566221733,0.49760482527735184,0.5480106412347261
1.47,0.9999722059169036,0.003699210230853456,0.09848468104987142,11.256854255208026,0.4981364978430251,0.5492622428615588
1.48,0.9999716074281626,0.0025485438909945146,0.10104126619312342,11.23140962276129,0.498711531768584,0.5505220431390718
1.49,0.9999710052529105,0.0013195096070122148,0.10359979825887983,11.203334275905263,0.49932574782294914,0.5517894703444315
1.5,0.9999703997178107,2.2004504638739597e-05,0.10615743589851838,11.172662047741152,0.49997419760658596,0.5530639178081644
1.51,0.9999697911455288,-0.0013331879196213925,0.10871169331698101,11.139428992813711,0.5006514895325751,0.5543447422937349
1.52,0.9999691798553483,-0.0027351026264261225,0.1112604710668075,11.103673321657217,0.5013521412408872,0.5556312646649404
1.53,0.9999685661632238,-0.004173302566783776,0.11380204660465154,11.065435284013212,0.5020709343650038,0.5569227724645527
1.54,0.9999679503811878,-0.005638544618599417,0.11633502584595566,11.02475700638196,0.5028032474998936,0.558218524193004
1.55,0.9999673328162201,-0.0071233569944954,0.1188582611037504,10.981682285437481,0.5035453449053577,0.5595177552519812
1.56,0.9999667137688283,-0.008622489792248778,0.12137074429873204,10.936256336520495,0.5042946017805385,0.5608196856209438
1.57,0.9999660935316468,-0.010133209674853039,0.12387148678255017,10.888525497270937,0.5050496516032499,0.5621235293114522
1.58,0.9999654723883655,-0.011655420970156538,0.12635939828432954,10.838536890715083,0.505810446679261,0.5634285054838384
1.59,0.9999648506131886,-0.0131916078983631,0.12883317730904464,10.786338058919394,0.5065782292557759,0.5647338508451563
1.6,0.9999642284709207,-0.014746605220080033,0.1312912238903743,10.731976585984796,0.5073554168455003,0.5660388326408329
1.61,0.9999636062176213,-0.01632721639782242,0.13373158316869163,10.675499735664065,0.5081454113077218,0.567342761283135
1.62,0.9999629841016864,-0.017941708506705678,0.13615192515048266,10.61695413242877,0.5089523463041961,0.5686450014992812
1.6300000000000001,0.9999623623651297,-0.019599220890652747,0.13854956256483003,10.55638551422858,0.5097807916278912,0.5699449808784699
1.6400000000000001,0.9999617412448607,-0.021309129420909956,0.1409215053076762,10.49383858023017,0.5106354353328854,0.5712421948635382
1.6500000000000001,0.9999611209737964,-0.023080409901924892,0.14326454684909223,10.429356948184044,0.5115207654378606,0.5725362075466036
1.6600000000000001,0.9999605017817339,-0.024921042675351057,0.14557537539888665,10.362983225172226,0.5124407722285425,0.5738266480369569
1.67,0.9999598838960091,-0.026837496038659203,0.1478507007347828,10.29475918414688,0.5133986899673342,0.5751132026055954
1.68,0.9999592675420426,-0.02883431918430901,0.15008738647996228,10.224726028663262,0.5143967933631758,0.5763956032052195
1.69,0.999958652943927,-0.030913866613288377,0.15228257729945846,10.152924720938632,0.5154362597786077,0.577673613261654
1.7,0.9999580403252187,-0.033076166125524664,0.15443381094615566,10.07939634460635,0.5165171032253717,0.5789470117996529
1.71,0.99995742991005,-0.035318932321554586,0.1565391062656975,10.004182473361244,0.5176381811158023,0.5802155769964722
1.72,0.9999568219246403,-0.03763771782042136,0.1585970200691787,9.927325519574755,0.5187972698725308,0.581479070167908
1.73,0.9999562165991799,-0.04002618577850148,0.16060666807442336,9.848869041952351,0.5199912011888407,0.5827372210178748
1.74,0.9999556141700157,-0.04247648032210588,0.16256770774214713,9.768857997313095,0.5212160472460607,0.5839897147654022
1.75,0.999955014882001,-0.04497966656053076,0.16448028360807598,9.68733892757965,0.5224673407212659,0.5852361815413092
1.76,0.9999544189908496,-0.0475262091263588,0.166344938435033,9.604360078333809,0.5237403140586042,0.5864761882502594
1.77,0.9999538267653443,-0.05010645772057015,0.1681624959756761,9.51997144942418,0.5250301422429572,0.5877092329388152
1.78,0.9999532384892751,-0.05271110978338417,0.16993392315637235,9.434224781055887,0.5263321741363296,0.5889347415993076
1.79,0.9999526544630221,-0.05533162389183055,0.17166018090763285,9.347173480746603,0.5276421391774263,0.5901520672654569
1.8,0.9999520750047608,-0.057960562420353356,0.17334207356842424,9.25887249782359,0.5289563187125571,0.5913604912057717
1.81,0.9999515004512953,-0.06059184794063688,0.1749801067348276,9.169378153083088,0.5302716741959661,0.592559225981455
1.82,0.9999509311585626,-0.06322092430006504,0.17657436263037918,9.078747932058159,0.5315859277293138,0.5937474200973565
1.83,0.99995036750187,-0.06584481982943047,0.1781244006341494,8.987040251113516,0.5328975936656503,0.594924163933993
1.84,0.9999498098759135,-0.06846211625385157,0.1796291886565946,8.894314206233048,0.5342059630648825,0.5960884966086848
1.85,0.9999492586946193,-0.07107283224713079,0.1810870687843688,8.800629314715993,0.535511045470875,0.5972394133821199
1.86,0.9999487143908325,-0.0736782348968334,0.18249575822350161,8.706045259852264,0.536813474643833,0.5983758732126926
1.87,0.9999481774158467,-0.07628059545191418,0.18385238425219202,8.610621647852057,0.5381143864338804,0.5994968060733341
1.8800000000000001,0.9999476482387577,-0.0788829075259267,0.18515354982401538,8.514417784803793,0.5394152778823422,0.6006011196891398
1.8900000000000001,0.9999471273456146,-0.08148858644359319,0.18639542477641474,8.417492479296037,0.5407178568946039,0.6016877054286915
1.9000000000000001,0.9999466152383338,-0.08410116774991833,0.187573856388644,8.319903873748714,0.5420238914941261,0.6027554431820209
1.9100000000000001,0.9999461124333464,-0.08672402122116135,0.18868449233953366,8.221709304726156,0.5433350668272539,0.6038032051738093
1.92,0.9999456194599596,-0.08936009424665925,0.18972290893412852,8.122965189852302,0.5446528568533094,0.6048298587793185
1.93,0.9999451368584129,-0.09201169543709437,0.1906847377558532,8.023726936700184,0.5459784161477537,0.6058342685200554
1.94,0.9999446651776267,-0.09468032601129256,0.19156578458455642,7.924048867403322,0.5473124955944596,0.6068152975054112
1.95,0.9999442049726286,-0.09736656315959497,0.19236213540919095,7.823984151860047,0.5486553840661118,0.6077718086478852
1.96,0.9999437568016551,-0.10006999638833297,0.1930702455574726,7.7235847422974215,0.550006876594994,0.6087026660094552
1.97,0.9999433212229183,-0.10278921498864652,0.19368700926483634,7.622901302558331,0.5513662681057824,0.6096067366356686
1.98,0.999942898791008,-0.1055218423699788,0.1942098083202048,7.521983126633841,0.5527323705804934,0.6104828932058806
1.99,0.9999424900529261,-0.10826461113300673,0.19463653967768302,7.420878042506184,0.5541035505929665,0.6113300177788215
2.0,0.999942095543715,-0.11101347146203328,0.19496562304749282,7.319632299107828,0.5554777835028741,0.6121470068492604
2.0100000000000002,0.9999417157816617,-0.11376372468621704,0.1951959904285795,7.218290435973182,0.5568527202339394,0.6129327778607534
2.02,0.9999413512630755,-0.11651017365225314,0.19532706028768754,7.116895136828019,0.5582257624576643,0.6136862772470004
2.0300000000000002,0.9999410024566331,-0.11924728180273281,0.19535869960868368,7.015487069837995,0.559594142129683,0.6144064900043222
2.04,0.9999406697973137,-0.12196933348188238,0.19529117732858833,6.914104718473755,0.560955001639598,0.6150924507326642
2.05,0.9999403536799727,-0.12467058890233745,0.19512511275221167,6.812784207929896,0.562305471291155,0.6157432560234046
2.06,0.9999400544526187,-0.1273454283096898,0.19486142241463497,6.711559132766795,0.5636427413811542,0.6163580780190537
2.07,0.9999397724094888,-0.12998848108668348,0.19450126856725722,6.610460391945693,0.5649641267480862,0.6169361789221487
2.08,0.999939507784037,-0.1325947367657831,0.19404601203187427,6.509516037718846,0.56626712227491,0.617476926187669
2.09,0.9999392607419701,-0.13515963609909787,0.19349717163504088,6.4087511449344134,0.567549448420534,0.6179798080947231
2.1,0.9999390313744849,-0.13767914141415366,0.1928563918399227,6.308187707227786,0.5688090863943193,0.6184444493591728
2.11,0.9999388196918675,-0.14014978642329617,0.19212541957226092,6.207844566301594,0.5700443030575818,0.6188706264197956
2.12,0.9999386256176303,-0.14256870642885067,0.1913060906253918,6.107737380043058,0.5712536660232405,0.6192582820074799
2.13,0.9999384489833565,-0.14493365046426515,0.19040032545641267,6.007878634590201,0.5724360497238108,0.6196075385909633
2.14,0.9999382895244269,-0.1472429773339572,0.1894101336757708,5.908277704638987,0.573590633429192,0.6199187102849489
2.15,0.9999381468768016,-0.1494956377718893,0.18833762610354182,5.808940965291567,0.5747168923243454,0.620192312808206
2.16,0.9999380205750049,-0.15169114504886816,0.18718503292860877,5.709871957596336,0.5758145828119365,0.6204290710912586
2.17,0.999937910051475,-0.1538295363441814,0.1859547262667498,5.611071608648825,0.5768837231978282,0.6206299241561115
2.18,0.9999378146373957,-0.15591132708425104,0.1846492452695867,5.512538505737306,0.5779245708608234,0.6207960269242959
2.19,0.9999377335651239,-0.15793746026611244,0.1832713218832535,5.414269222565625,0.5789375969156182,0.6209287486543111
2.2,0.9999376659722983,-0.15990925255236405,0.18182390538493917,5.316258694105605,0.5799234592623311,0.6210296677649811
2.21,0.9999376109076823,-0.16182833867013074,0.18031018392643566,5.218500635164306,0.5808829747889065,0.6211005628667169
2.22,0.9999375673387669,-0.16369661538957364,0.17873360147474587,5.120987996336931,0.5818170913641703,0.621143399897576
2.23,0.9999375341611112,-0.1655161861137011,0.1770978687488307,5.023713449696032,0.5827268601374062,0.6211603153443316
2.24,0.999937510209375,-0.16728930689258498,0.17540696699746988,4.926669895380153,0.58361340855098,0.6211535956194759
2.25,0.9999374942699373,-0.1690183344893803,0.17366514373581365,4.829850979228978,0.5844779143796588,0.6211256527617822
2.2600000000000002,0.9999374850949581,-0.1707056769766228,0.1718768998486011,4.733251610803409,0.5853215810357905,0.6210789967290655
2.27,0.9999374814176939,-0.17235374722957542,0.1700469677686174,4.636868470563382,0.5861456143236347,0.6210162046550647
2.2800000000000002,0.9999374819688278,-0.17396491960645816,0.16818028074323707,4.540700494684181,0.586951200787643,0.6209398875454405
2.29,0.9999374854935297,-0.17554149005849135,0.16628193350422119,4.444749326003164,0.5877394877760105,0.6208526549878103
2.3000000000000003,0.9999374907689245,-0.1770856398895297,0.1643571349511985,4.3490197199244545,0.5885115653292271,0.6207570785442409
2.31,0.9999374966216057,-0.1785994033783294,0.1624111537425546,4.253519894785804,0.5892684499999675,0.6206556545779708
2.32,0.9999375019448,-0.18008463947862613,0.16044925795383508,4.158261817214483,0.5900110707117131,0.6205507673354541
2.33,0.9999375057147818,-0.181543007815684,0.15847665020795437,4.063261414363519,0.5907402567652329,0.6204446531561262
2.34,0.9999375070060985,-0.1829759491960467,0.1564983998978267,3.9685387066066093,0.5914567281010726,0.6203393667116407
2.35,0.9999375050052,-0.18438467083415871,0.15451937430433826,3.8741178562476746,0.5921610879196794,0.6202367501802608
2.36,0.9999374990220535,-0.18577013647089613,0.1525441705543405,3.780027130021588,0.5928538177464748,0.6201384062375239
